SchemeID	CompanyID	CompanyName	AddressLine1	AddressLine2	AddressLine3	Town	County	PostCode	Country	Phone1	Phone2	Fax	Website	Email1	Email2	Latitude	Longitude	Nationwide	CertificateID	CertificateNumber
2	9150	Cooney Insulations Ltd/CavExtract UK Ltd	Cooney Insulations Ltd	5 Peel Street	Failsworth	Manchester	Greater Manchester	M35 0UF	England	07886 348308			www.cooneyinsulations.com	enquiries@cooneyinsulations.com		53.504500	-2.173900	0	10643	15/5257
2	9159	Shropshire Green Energy Centre LTD	Shropshire House	Cemertery Road	Dawley Bank	Telford	Shropshire	TF4 2BS	England	01952 505506						52.674300	-2.468200	0	3576	89/2294
2	9159	Shropshire Green Energy Centre LTD	Shropshire House	Cemertery Road	Dawley Bank	Telford	Shropshire	TF4 2BS	England	01952 505506						52.674300	-2.468200	0	4476	95/3149
2	9159	Shropshire Green Energy Centre LTD	Shropshire House	Cemertery Road	Dawley Bank	Telford	Shropshire	TF4 2BS	England	01952 505506						52.674300	-2.468200	0	10646	15/5258
2	9168	Evolve Home Energy Solutions	Wyastone Business Park	Wyastone		Leys	Monmouthshire	NP25 3SR	England	01600 887551				g.randle@evolvehes.co.uk		51.838300	-2.682100	0	10437	15/5181
2	9168	Evolve Home Energy Solutions	Wyastone Business Park	Wyastone		Leys	Monmouthshire	NP25 3SR	England	01600 887551				g.randle@evolvehes.co.uk		51.838300	-2.682100	0	10646	15/5258
2	9168	Evolve Home Energy Solutions	Wyastone Business Park	Wyastone		Leys	Monmouthshire	NP25 3SR	England	01600 887551				j.white@evolvehes.co.uk		51.838300	-2.682100	0	10437	15/5181
2	9168	Evolve Home Energy Solutions	Wyastone Business Park	Wyastone		Leys	Monmouthshire	NP25 3SR	England	01600 887551				j.white@evolvehes.co.uk		51.838300	-2.682100	0	10646	15/5258
2	9170	Union Technical Services Ltd	Unit 14	Block 8	Thornliebank Ind Estate	Glasgow	Lanarkshire	G46 8JH	Scotland	08000 469190				owencoyle@uniontechnical.co.uk		55.827800	-4.286200	0		
2	9178	Brooks Energy Services Ltd	Unit 1c	Roberts Road	Balby	Doncaster	South Yorkshire	DN4 0JT	England	01302 835650				markbrooks123@talktalk.net				0	3598	89/2316
2	9178	Brooks Energy Services Ltd	Unit 1c	Roberts Road	Balby	Doncaster	South Yorkshire	DN4 0JT	England	01302 835650				markbrooks123@talktalk.net				0	10616	15/5244
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	600	04/4167
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	3308	88/2033
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	5658	11/4857
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	6880	13/4969
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	10125	14/5086
2	9179	BillsaveUK Limited	Boston House	107 Boston Road		Leicester	Leicestershire	LE4 1AW	England	01162 366523				John.Bacon@billsaveuk.com		53.797200	-1.546800	0	10437	15/5181
2	9182	Max Energy Limited	1	Boston Road	Gorse Hill	Leicester	Leicestershire	LE4 1AA	England					dave.green@maxenergy.direct		52.664600	-1.174300	0	600	04/4167
2	9182	Max Energy Limited	1	Boston Road	Gorse Hill	Leicester	Leicestershire	LE4 1AA	England					dave.green@maxenergy.direct		52.664600	-1.174300	0	3308	88/2033
2	9182	Max Energy Limited	1	Boston Road	Gorse Hill	Leicester	Leicestershire	LE4 1AA	England					dave.green@maxenergy.direct		52.664600	-1.174300	0	5658	11/4857
2	9182	Max Energy Limited	1	Boston Road	Gorse Hill	Leicester	Leicestershire	LE4 1AA	England					dave.green@maxenergy.direct		52.664600	-1.174300	0	10437	15/5181
2	9185	A & M Energy Solutions Ltd	4 Devonshire Court	Leycroft Road		Leicester	Leicestershire	LE4 1ET	England	01744 887531			www.am-energy.com			52.669000	-1.157800	0	3308	88/2033
2	9185	A & M Energy Solutions Ltd	4 Devonshire Court	Leycroft Road		Leicester	Leicestershire	LE4 1ET	England	01744 887531			www.am-energy.com			52.669000	-1.157800	0	5658	11/4857
2	9187	Baxter Kelly Ltd	Unit 19	Reflex Business Park	Park Road	Willenhall	West Midlands	WV13 1AH	England	01902 601499 			http://www.baxterkelly.co.uk	joekelly@baxterkelly.co.uk		52.796500	-2.117400	0	3576	89/2294
2	9187	Baxter Kelly Ltd	Unit 19	Reflex Business Park	Park Road	Willenhall	West Midlands	WV13 1AH	England	01902 601499 			http://www.baxterkelly.co.uk	joekelly@baxterkelly.co.uk		52.796500	-2.117400	0	5586	11/4834
2	9187	Baxter Kelly Ltd	Unit 19	Reflex Business Park	Park Road	Willenhall	West Midlands	WV13 1AH	England	01902 601499 			http://www.baxterkelly.co.uk	joekelly@baxterkelly.co.uk		52.796500	-2.117400	0	9929	13/5001
2	9192	Avonside Energy Services	Unit Y2B	Blaby Industrial Park	Winchester Avenue, Blaby	Leicester	Leicestershire	LE8 4GZ	England	0116 402 6150			www.avonsidegroupservices.co.uk	chris.loines@avonsidegroup.co.uk		52.578100	-1.168800	0	5658	11/4857
2	9192	Avonside Energy Services	Unit Y2B	Blaby Industrial Park	Winchester Avenue, Blaby	Leicester	Leicestershire	LE8 4GZ	England	0116 402 6150			www.avonsidegroupservices.co.uk	chris.loines@avonsidegroup.co.uk		52.578100	-1.168800	0	10125	14/5086
2	9192	Avonside Energy Services	Unit Y2B	Blaby Industrial Park	Winchester Avenue, Blaby	Leicester	Leicestershire	LE8 4GZ	England	0116 402 6150			www.avonsidegroupservices.co.uk	chris.loines@avonsidegroup.co.uk		52.578100	-1.168800	0	10616	15/5244
2	9194	H+S Insulation Ltd	Unit 8	Oban Court	Hurricane Way	Wickford	Essex	SS11 8YB	England	01268 562468				rob@handsinsulation.co.uk		51.600700	.546400	0	600	04/4167
2	9194	H+S Insulation Ltd	Unit 8	Oban Court	Hurricane Way	Wickford	Essex	SS11 8YB	England	01268 562468				rob@handsinsulation.co.uk		51.600700	.546400	0	5658	11/4857
2	9196	Low Carbon Exchange Ltd	Unit 10	King Place		Willand	Devon	EX15 3FA	England	02031 111362			www.lowcarbonexchange.com	mark.reed@lowcarbonexchange.com		50.861700	-3.379600	0	10437	15/5181
2	9197	Extract North East	3a chipchase court	Seaham grange industrial estate	Seaham	County Durham	Tyne and Wear	SR7 0PP	England	0191 5214333			www.extract-north-east.co.uk			54.926000	-1.608700	0	10437	15/5181
2	9203	A & M Energy Solutions Ltd	Unit 2 Phoenix Court			Garforth	West Yorkshire	LS25 2GY	England	01744 886111			www.am-energy.com			53.799800	-1.374700	0	3308	88/2033
2	9205	Orion Energy Solutions Ltd	5 Grange Business Park	Fulbourn		Cambridge	Cambridgeshire	CB21 5HR	England	01223 500000						52.168700	.212300	0	3576	89/2294
2	9205	Orion Energy Solutions Ltd	5 Grange Business Park	Fulbourn		Cambridge	Cambridgeshire	CB21 5HR	England	01223 500000						52.168700	.212300	0	4566	96/3228
2	9205	Orion Energy Solutions Ltd	5 Grange Business Park	Fulbourn		Cambridge	Cambridgeshire	CB21 5HR	England	01223 500000						52.168700	.212300	0	10125	14/5086
2	9214	Mersey Eco Grants Ltd 	Cotton Court	Church Street		Preston	Lancashire	PR1 3BY	England	08455 980256				vicki@merseyecogrant.co.uk				0	10125	14/5086
2	9215	Osborne Energy Ltd	Suit 2, Hanover House	Marine Court		St Leonards-on-Sea	East Sussex	TN38 0DX	England	01424 436793			www.osborneenergy.co.uk					0	3576	89/2294
2	9219	Broadoak Properties Ltd	Broad Oak Lane	Green Head	Kingsley Moor	Stoke on Trent	Staffordshire	ST10 2EL	England	01782 550371			www.broadoakproperties.com					0	10437	15/5181
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	01753 315225				info@thamesvalleyinsulation.co.uk				0	3576	89/2294
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	01753 315225				info@thamesvalleyinsulation.co.uk				0	5586	11/4834
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	01753 315225				info@thamesvalleyinsulation.co.uk				0	8916	13/4989
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	07944 481437				info@thamesvalleyinsulation.co.uk				0	3576	89/2294
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	07944 481437				info@thamesvalleyinsulation.co.uk				0	5586	11/4834
2	9225	Thames Valley Insulation Ltd	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	07944 481437				info@thamesvalleyinsulation.co.uk				0	8916	13/4989
2	9226	Enviro-Therm Insulation Ltd	Unit 7 Braintree Enterprise Centre	46 - 48 Springwood Drive		Braintree	Essex	CM7 2YN	England					tom@enviro-therm.co.uk				0	5586	11/4834
2	9226	Enviro-Therm Insulation Ltd	Unit 7 Braintree Enterprise Centre	46 - 48 Springwood Drive		Braintree	Essex	CM7 2YN	England					tom@enviro-therm.co.uk				0	10437	15/5181
2	9226	Enviro-Therm Insulation Ltd	Unit 7 Braintree Enterprise Centre	46 - 48 Springwood Drive		Braintree	Essex	CM7 2YN	England					tom@enviro-therm.co.uk				0	10616	15/5244
2	9230	Smart Energy Insulation NW Ltd 	134 Money Matters	Liverpool Road		Widnes	Merseyside	WA8 7JP	England	07706 576834								0		
2	9232	Thermal Homes Ltd 	Meadow Self Storage			Manchester	Greater Manchester	M35 0JJ	England				www.thermalhomes.co.uk	waseem@thermalhomes.co.uk				0		
2	9236	Skilled Force Limited	9 Ashwood	Ringley Meadows	Stoneclough	Radcliffe	Greater Manchester	M26 1GR	England	07974 241502				steve@skilledforceltd.co.uk				0	5586	11/4834
2	9236	Skilled Force Limited	9 Ashwood	Ringley Meadows	Stoneclough	Radcliffe	Greater Manchester	M26 1GR	England	07974 241502				steve@skilledforceltd.co.uk				0	8916	13/4989
2	9236	Skilled Force Limited	9 Ashwood	Ringley Meadows	Stoneclough	Radcliffe	Greater Manchester	M26 1GR	England	07974 241502				steve@skilledforceltd.co.uk				0	9929	13/5001
2	9244	Manchester Independent Surveying Agency 	Unit OA14	Safestore Reddish		Stockport	Greater Manchester	SK5 7BW	England	01616 671401 			www.eco2u.co.uk					0		
2	9250	D K Hughes Plumbing & Heating Ltd	12 Castleton Avenue	Stretford		Manchester	Greater Manchester	M32 9RR	England	01617468000				dean@dkhughes.co.uk				0		
2	9253	DCI Trading Limited 	14A Kilroot Business Park			Carrickfergus	Co Antrim	BT38 7PR	England	02893 368005			www.dcienergy.com					0		
2	9255	Green Energy Savings Ltd	Unit 11, Hud Hey Industrial Estate	Hud Hey Road	Haslingden	Rossendale	Lancashire	BB4 5JH	England	07955 595858 				paul@ges.org.uk				0		
2	9257	A & M Energy Solutions Ltd	Unit 2	Grafton Place	Dukes Park Industrial Estate	Chelmsford	Essex	CM2 6TG	England	01744 887531			www.am-energy.com					0	3308	88/2033
2	9258	MariGold Insulation UK Ltd	15a Station Road			Harrow	London	HA1 2UF	England	02030 062573				marigoldinsulation@gmail.com				0	3576	89/2294
2	9258	MariGold Insulation UK Ltd	15a Station Road			Harrow	London	HA1 2UF	England	02030 062573				marigoldinsulation@gmail.com				0	8916	13/4989
2	9260	Pacifica Home Services Limited	Venter House	Rainton Bridge Business Park		Houghton Le Spring	County Durham	DH4 7TZ	England	07590 356347			www.0800repairgas.co.uk	brian.ireland@0800repair.com				0	5586	11/4834
2	9263	WHNE Energy Solutions LTD	Axis Building	Main Gate	Kingsway North	Newcastle Upon Tyne	Tyne and Wear	NE11 0NQ	England									0	8916	13/4989
2	9263	WHNE Energy Solutions LTD	Axis Building	Main Gate	Kingsway North	Newcastle Upon Tyne	Tyne and Wear	NE11 0NQ	England									0	10437	15/5181
2	9264	Green County Ltd	76 High Road	Ilford		Essex	Essex	IG1 1DL	England	07494 368800				info@greencounty.co.uk				0		
2	9272	Infinity Property Management Ltd	Unit 15 Groundfloor	Wharfside	Rosemont Road	Wembley	Middlesex	HA0 4PE	England	02036384030								0	8916	13/4989
2	9272	Infinity Property Management Ltd	Unit 15 Groundfloor	Wharfside	Rosemont Road	Wembley	Middlesex	HA0 4PE	England	02036384030								0	10437	15/5181
2	9276	UK ENERGY SAVINGS EXPERTS LTD	334 Ranglet Road			Preston	Lancashire	PR5 8AR	England	07732 584475 			www.ukenergysavingexperts.com	deano@ukenergysavingexperts.com				0		
2	9283	Orbital Energy Ltd	54 - 56 Ormskirk Street			St Helens	Merseyside	WA10 2TF	England				orbitalenergy.co.uk	compliance@orbitalenergy.co.uk				0	6880	13/4969
2	9283	Orbital Energy Ltd	54 - 56 Ormskirk Street			St Helens	Merseyside	WA10 2TF	England				orbitalenergy.co.uk	compliance@orbitalenergy.co.uk				0	10643	15/5257
2	9284	Staywarm Energy (North) Limited	Suite 1 Prospect Business Centre	Grangefield Industrial Estate	Richardshaw Road	Pudsey	Yorkshire 	LS28 6LF	England	07540 781293			staywarm.com	info@staywarmenergy.com				0	4766	97/3426
2	9284	Staywarm Energy (North) Limited	Suite 1 Prospect Business Centre	Grangefield Industrial Estate	Richardshaw Road	Pudsey	Yorkshire 	LS28 6LF	England	08001 383869  			staywarm.com	info@staywarmenergy.com				0	4766	97/3426
2	9287	Golden Globe Merchant LTD	160 London Road			Barking	London	IG11 8BB	England	07817 231733 			www.goldenglobeltd.com					0	10643	15/5257
2	9288	Advanced ECO LTD	The old Granary	Weather Cock Hill	Bury	st.edmunds	Suffolk	PE29 5RG	England	08006 891564 			www.advancedecoltd.com	ben@advancedecoltd.com				0		
2	9290	Kershaw Mechanical Services Limited	Edward Leonard House	Pembroke Avenue		Waterbeach	Cambridgeshire	CB25 9QR	England				www.kershawmechincal.co.uk					0	3598	89/2316
2	9292	Berks Insulation Limited 	Albion House	Albion Close		Slough	Berkshire	SL2 5DT	England	01753 315225				info@berksinsulation.com				0		
2	9297	Property Insulation & Validation Services Limited	Wayside	Kidderminster Road		Bewdley	Worcestershire	DY12 1LN	England	01384 422022				insulate@itsltd.org				0	10616	15/5244
2	9299	Commercial Improvements Limited	71 Crossbow Road			Chigwell	London	IG7 4EY	England	079461 10602 				insulation@improvemental.co.uk				0	10643	15/5257
3	953	Hamilton Building Contractors Ltd	Unit 56 Commerce Way	Challenge Way		Bradford	West Yorkshire	BD4 8NW	England	01274 666166			www.hamiltonfirst.co.uk	dchapman@hamiltonfirst.co.uk		53.782800	-1.716600	0		
3	1157	Rockwarm Insulation Ltd	4 Trident Business Park	Holman Way		Nuneaton	Warwickshire	CV11 4PN	England	02476 345554			www.rockwarm.co.uk	info@rockwarm.co.uk		52.516500	-1.457600	0		
3	1188	CTS Projects Ltd	Milltown East Industrial Estate	Upper Dromore Road		Warrenpoint	County Down	BT34 3PN	Northern Ireland				www.ctsprojects.net	Judith.findlater@ctsprojects.net		54.112900	-6.261200	0		
3	1188	CTS Projects Ltd	Milltown East Industrial Estate	Upper Dromore Road		Warrenpoint	County Down	BT34 3PN	Northern Ireland				www.ctsprojects.net	sales@ctsprojects.net		54.112900	-6.261200	0		
3	1243	Dyson Energy Services	Dyson House	Armytage Road		Brighouse	West Yorkshire	HD6 1PT	England	01484 406086			www.dysoninsulations.co.uk	marc.cohen@dysonenergyservices.co.uk		53.699800	-1.770600	0		
3	1249	InstaGroup Ltd	Insta House	Ivanhoe Road	Hogwood Business Park	Wokingham	Berkshire	RG40 4PZ	England	01189 328811			www.instagroup-homes.co.uk	clementine.littlejohn@instagroup.co.uk		51.375000	-.891400	0		
3	1249	InstaGroup Ltd	Insta House	Ivanhoe Road	Hogwood Business Park	Wokingham	Berkshire	RG40 4PZ	England	01189 328811			www.instagroup-homes.co.uk	mark.montgomery@instagroup.co.uk		51.375000	-.891400	0		
3	1257	Cosyhome Insulation Ltd	Insulation House	St Mary's Bridge	Town End	Doncaster	South Yorkshire	DN5 9AG	England	01302 325256			www.cosyhome.com	insulate@cosyhome.com		53.529200	-1.144700	0		
3	1378	Polypearl Ltd	Unit 20, Churchill Park	Colwick Industrial Estate		Nottingham	Nottinghamshire	NG4 2HF	England	01159 875787			www.polypearl.co.uk	andrew@polypearl.co.uk		52.956400	-1.082900	0		
3	1491	PC Dynes (Insulations)	34 Creenagh Road			Dungannon	Co Tyrone	BT71 6HB	Northern Ireland	02887 740145			www.pcdynesinsulations.co.uk	pcdynesins@hotmail.com		54.523800	-6.700800	0		
3	3062	The Warmer Group Ltd	12 Haviland Road		Ferndown Industrial Estate	Wimborne	Dorset	BH21 7RG	England	01202 897273			www.caringforourworld.co.uk	d.godfrey@thewarmergroup.co.uk		50.810700	-1.914700	0		
3	3220	Panda Insulation Ltd	Palace Lane Cottage	Palace Lane	Beaulieu	Southampton	Hampshire	SO42 7YG	England	02380 292285			www.pandainsulation.co.uk	insulationpanda@yahoo.co.uk		50.899800	-1.514600	0		
3	3287	Heat Insulation Ltd	Crowle House	Crowle Street		Hull	East Yorkshire	HU9 1RH	England	01482 588591			www.heat-insulation.co.uk	andy@heat-insulation.co.uk		53.749400	-.305400	0		
3	3287	Heat Insulation Ltd	Crowle House	Crowle Street		Hull	East Yorkshire	HU9 1RH	England	01482 588591			www.heat-insulation.co.uk	ricky@heat-insulation.co.uk		53.749400	-.305400	0		
3	3320	CavityTech Systems Ltd	The Old Calf Sheds	Wilbees Farm		Arlington	East Sussex	BN26 6RU	England	01323 483377			www.cavitytech.co.uk	info@cavitytech.co.uk		50.842400	.199000	0		
3	3409	Interglow Contracts Ltd 	Shepreth Road	Fowlmere		Royston	Hertfordshire	SG8 7TQ	England	01763 208563			www.interglow.co.uk	mwebb@interglow.co.uk		52.099200	.066700	0		
3	3409	Interglow Contracts Ltd 	Shepreth Road	Fowlmere		Royston	Hertfordshire	SG8 7TQ	England	01763 208563			www.interglow.co.uk	swebb@interglow.co.uk		52.099200	.066700	0		
3	3714	Aran Services Ltd	Units 1-6	The Old Station	Lower Green	Bury St Edmunds	Suffolk	IP28 6NL	England	01284 812520			www.aranservices.co.uk			52.265800	.558900	0		
3	4009	1st Choice Insulations	Units 5-6	Frans Green Industrial Estatee	Sandy Lane	Dereham	Norfolk	NR20 3JG	England	01603 880999			www.insulationsnorfolk.co.uk	marion@1stchoiceinsulations.co.uk		52.682500	1.097400	0		
3	4016	EnergyCare Group Ltd	12 Kenneth Way	Wilstead Industrial Park		Wilstead	Bedfordshire	MK45 3PD	England	01234 381007			www.energycareukltd.co.uk			52.056600	-.386500	0		
3	4035	Dyson Energy Services	Unit 1b Glover Industrial Estate	Spire Road	Washington	Newcastle	Northumberland	NE37 3ES	England	01914 165969			www.dysoninsulations.co.uk	marc.cohen@dysonenergyservices.co.uk		52.494500	-2.018600	0		
3	4051	Warm Front Ltd	Unit 1	Kingston Mill	Manchester Road	Hyde	Cheshire	SK14 2BZ	England	01613 209255			www.warmfrontltd.com	andreww@warmfrontltd.com		53.470000	-2.102700	0		
3	4051	Warm Front Ltd	Unit 1	Kingston Mill	Manchester Road	Hyde	Cheshire	SK14 2BZ	England	01613 209255			www.warmfrontltd.com	andrewwebb@warmfrontltd.com		53.470000	-2.102700	0		
3	4058	Saving Energy Ltd	Unit 19	Oban Court		Wickford	Essex	SS11 8YB	England	08009 549689			www.savingenergyuk.co.uk	info@savingenergyuk.co.uk		51.600700	.546400	0		
3	4077	Gabriel Insulation Services Ltd	Unit 10B Solent Trade Park	Solent Road		Havant	Hampshire	PO9 1JH	England	01730 260566			www.gabrielinsulation.co.uk	loftman2@yahoo.com		50.845500	-.992800	0		
3	4079	Polybead Insulation UK Ltd T/A Ecologic Energy	Unit 7, Sovereign Business Centre	Stockingsfield Lane		Enfield	Middlesex	EN3 7JX	England	02088 048151			www.ecologic-energy.co.uk	enquiries@ecologic-energy.co.uk		51.654900	-.026600	0		
3	4081	NorthWest Insulations Ltd	Unit 2	New Cheshire Business Park	Wincham Lane	Northwich	Cheshire	CW9 6GG	England	01606 41217			www.northwestinsulationsltd.co.uk	T.Lawlor@northwestinsulations.co.uk		53.275300	-2.484100	0		
3	4088	Titan Insulations Ltd	Unit G, Chantry Industrial Estate	Chantry Lane		Storrington	West Sussex	RH20 4AD	England	01903 740339			www.titaninsulation.co.uk	suzanne@titaninsulation.co.uk; justin@titaninsulation.co.uk		50.911900	-.448600	0		
3	4089	Alba Insulations Ltd	21 Central City Industrial Estate	Red Lane		Coventry	West Midlands	CV6 5RY	England	02476 581553			www.albainsulation.com	info@albainsulations.com		52.419000	-1.489500	0		
3	4133	Logical Insulation Solutions Ltd	Wood Street			Grangemouth	Stirlingshire	FK3 8LH	Scotland	01324 477090			www.logicalinsulations.co.uk	enquiries@logicalinsulations.co.uk		56.011200	-3.733500	0		
3	4133	Logical Insulation Solutions Ltd	Wood Street			Grangemouth	Stirlingshire	FK3 8LH	Scotland	01324 477090			www.logicalinsulations.co.uk	info@logicalinsulations.co.uk		56.011200	-3.733500	0		
3	4141	Dyson Energy Services	Unit 24, Saddleback Road	Westgate Industrial Estate		Northampton	Northamptonshire	NN5 5HL	England	01604 685050			www.dysoninsulations.co.uk			52.242000	-.933500	0		
3	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	john.hole@scisltd.co.uk		50.858200	-1.164900	0		
3	4172	South Coast Insulation Services Ltd	Unit E3, Fort Wallington Industrial Estate	Military Road		Fareham	Hampshire	PO16 8TT	England	01329 822845			www.scisltd.co.uk	marc.jones@scisltd.co.uk		50.858200	-1.164900	0		
3	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	ciara.taberner@eonenergy.com		52.499100	-2.160100	0		
3	4187	E.ON Energy Installation Services Ltd	Floor 3	Greenwood House	Westwood Business Park	Coventry	West Midlands	CV4 8TT	England	08000 546250			www.eon-uk.com/chn	oliver.moore@eoenergy.com 		52.499100	-2.160100	0		
3	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0		
3	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	01527 585187			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0		
3	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarmenergy.co.uk		52.447900	-1.752900	0		
3	4192	Ecowarm Energy Ltd	Unit 11 Challenge park	Challenge close		Coventry	West Midlands	CV1 5JG	England	08006 446889			www.ecowarminsulation.co.uk	info@ecowarminsulation.co.uk		52.447900	-1.752900	0		
3	4197	Shetland Heatwise	Stanley Hill Offices	North Road		Lerwick	Shetland	ZE1 0QW	Scotland	01595 696508			www.shetland-communities.org.uk/subsites/shwise/	shetlandheatwise@hotmail.com		60.162600	-1.162200	0		
3	4198	Everwarm Group Ltd	3 Inchcorse Place	Whitehill Industrial Estate		Bathgate	West Lothian	EH48 2EE	Scotland	01506 638600			www.everwarmgroup.com	robert.srirling@everwarmgroup.com		55.880400	-3.625700	0		
3	4198	Everwarm Group Ltd	3 Inchcorse Place	Whitehill Industrial Estate		Bathgate	West Lothian	EH48 2EE	Scotland	01506 638600			www.everwarmgroup.com	scott.paton@everwarmgroup.com		55.880400	-3.625700	0		
3	4223	Energywise Scotland Ltd	Unit 8	Elphinstone Square	Dean Industrial Estate	Livingston	West Lothian	EH54 8RG	Scotland	01506 426918			www.energywisescotland.co.uk			55.899400	-3.582400	0		
3	4238	FSG Property Services Ltd	Unit 4b, Avant Business Centre	First Avenue	Denbigh West	Milton Keynes	Bedfordshire	MK1 1DL	England	01908 639371			www.fsgpropertyservices.co.uk	sales@fsgps.co.uk		52.003800	-.734100	0		
3	4250	Pioneer Wall Cladding & Building Insulation Ltd	10 Oak Lodge Close	Hersham		Walton on Thames	Surrey	KT12 5JQ	England	01932 221209			www.pioneerinsulation.co.uk	office@pioneerinsulation.co.uk		51.365900	-.403600	0		
3	5279	Westdale Services Ltd	Doncaster Road		Askern	Doncaster	South Yorkshire	DN6 9JD	England	01302 700700			www.westdaleservices.co.uk	coleen@westdaleservices.co.uk		53.600900	-1.159100	0		
3	5337	Cornerstone (East Anglia) Ltd	Unit 5	Fuller Road		Harleston	Norfolk	IP20 9EA	England	01379 853613			www.cornerstonelimited.co.uk	enquiries@cornerstonelimited.co.uk		52.397300	1.304400	0		
3	8497	Miller Pattison Ltd	5 Park Square	Thorncliffe Park	Chapletown	Sheffield	South Yorkshire	S35 2PH	England	01144780111			www.millerpattison.co.uk	info@millerpattison.co.uk		53.472900	-1.475700	0		
3	8515	Ailsa Building Contractors Ltd	251 Dundyvan Road			Coatbridge	Lanarkshire	ML5 4AU	Scotland	01236 422615			www.ailsabuilders.co.uk	george@ailsabuilders.co.uk		55.853900	-4.021500	0		
3	8610	Apex Green Ltd	Unit A-C, 11-17 Fowler Road	Hainault Business Park		lford	Essex	IG6 3UT	England	0800 505 3236			www.apexgreen.co.uk	info@apexgreen.co.uk		51.591700	-.036300	0		
3	8667	Origin (UK) Energy Services	Unit 20	Sawley Park	Nottingham Road	Derby	Derbyshire	DE21 6AS	England	01332 293049			originenergyservices.co.uk	sanjida@originenergyservices.co.uk		52.924800	-1.453500	0		
3	8699	Network Energy Ltd	Suite 21 Trinity House	Heather Park Drive		Wembley	Middlesex	HA0 1SU	England	07949 636360			www.networkenergyltd.co.uk	harsher@networkenergyltd.co.uk		51.543000	-.281000	0		
3	8700	Tighean Innse Gall	13-15 Francis Street			Stornoway	Isle Of Lewis	HS1 2NB	Scotland	01851 706121			www.tigheaninnsegall.org	info@tighean.co.uk  		58.208400	-6.389100	0		
3	8721	Jefferies Contractors Ltd	Unit 5A	Cambrian Industrial Estate	Coed Cae Lane	Pontyclun	Mid Glamorgan	CF72 9EW	Wales	01443 858710			www.jefferiesltd.co.uk	dean.broughton@jefferiesltd.co.uk		51.527900	-3.399400	0		
3	8721	Jefferies Contractors Ltd	Unit 5A	Cambrian Industrial Estate	Coed Cae Lane	Pontyclun	Mid Glamorgan	CF72 9EW	Wales	01443 858710			www.jefferiesltd.co.uk	enquiries@jefferiesltd.co.uk		51.527900	-3.399400	0		
3	8778	Insulated Render Systems (Scotland) Ltd	74 Glencraig Street			Airdrie	Lanarkshire	ML6 9AS	Scotland	01236 754500				irsscotland.richie@gmail.com		55.861300	-3.997400	0		
3	8810	Ecogee Ltd	15 Muir Road	Brookfield Business Park		Liverpool	Merseyside	L9 7AR	England	01515 487635			www.ecogee.co.uk	brendan@ecogee.co.uk		53.463100	-2.905100	0		
3	8910	Greener Skies UK Ltd	Unit 51 Cannon Way	Claycliffe Road	Barugh Green	Barnsley	South Yorkshire	S75 1JU	England	08001 223119			www.greener-skies.co.uk	info@greener-skies.co.uk		53.568900	-1.525300	0		
